player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0258,Robert Wolfe,Central African Republic,RB,Barcelona,18,2008-09-18,Left,2030-02-15,4,286,19356,20,27,1014.0,449.0,45.260000000000005,440.0,456.0,7.13,1,24,5,286.0,67.7,82.54,1254.0,317.0,1414.0,115.0,758.0,72.89,218.0,6,745,124.2,176,55,"Hip Injury, Ligament Damage, Knee Injury, ACL Injury, Calf Injury, Meniscus Tear",2024-07-17,579.0,0.6,1,0,1,1,2.04,179,0,0.408,16098,0.449,0.31,0.241,12.23,120586,36.7,0,1.73,7876,515,906,23.53,31.52,10.7,1,Rising,0.06993006993006994,0.0944055944055944,47,0.16433566433566432,921.7142857142857,691.2857142857143,2.5999999999999996,6.72,5.24,37.41258741258741,17.742857142857144,75.38563616975628,0,Emerging,33.9566510837229,0.14973599999999998,48.334147219849086,0.45319999999999994,0.0,38.25291748251748,100.0,155.9434059621585,18-21
PL0259,Gerald Moore,Netherlands,CDM,Sevilla,30,1996-07-24,Right,2029-02-15,3,198,33608,60,51,1014.0,449.0,45.260000000000005,193.0,379.0,7.59,10,73,6,19.8,169.7,86.95,329.0,738.0,1302.0,115.0,758.0,72.89,218.0,19,2260,118.9,180,26,"Hip Injury, Hamstring Injury, Muscle Injury, Ligament Damage, Back Injury, Shoulder Injury, ACL Injury, Calf Injury, Achilles Injury",2024-12-18,425.0,1.9,0,1,1,1,6.19,358,0,0.296,6266,0.299,0.382,0.319,12.96,64611,38.1,0,7.14,4949,282,11033,22.84,28.38,11.12,1,Stable,0.30303030303030304,0.25757575757575757,111,0.5606060606060606,550.9508196721312,646.3076923076923,-3.3000000000000007,13.96,10.0,0.0,5.945,54.88125574109328,0,Experienced,0.0,0.112776,33.539750389149894,0.4031,0.0,33.9582,67.28872558372484,142.44211409395973,30-33
PL0260,Tyler Rogers,Brazil,RB,Napoli,26,2000-04-22,Right,2031-02-15,5,290,24817,31,49,1014.0,449.0,45.260000000000005,440.0,456.0,7.04,8,15,1,36.2,85.6,89.49,899.0,1145.0,2000.0,115.0,758.0,72.89,218.0,15,1149,76.6,158,32,"Hip Injury, Muscle Injury, Concussion, Back Injury, Shoulder Injury, Knee Injury, ACL Injury, Calf Injury, Meniscus Tear, Achilles Injury",2024-03-23,695.0,1.5,1,0,1,1,3.15,193,0,0.144,2251,0.276,0.529,0.195,4.67,13721,33.7,1,1.98,1188,980,19594,28.37,37.05,26.38,2,Stable,0.10689655172413794,0.16896551724137931,80,0.27586206896551724,775.53125,496.34,7.5,13.8,8.15,33.44827586206897,4.7875,113.61509233616582,1,Prime,0.0,0.048528,5.191259116297283,0.2544,1.190779,38.118455172413796,30.54611626065282,129.78704519037726,26-29
PL0261,Brandon Davis,Ghana,CB,AS Roma,20,2006-01-25,Both,2028-02-16,2,317,25715,4,14,1014.0,449.0,45.260000000000005,440.0,456.0,6.4,2,48,6,158.5,81.1,91.72,607.0,691.0,1549.0,115.0,758.0,72.89,218.0,4,97,24.2,53,8,"Ligament Damage, Fracture, ACL Injury, Concussion",2025-03-19,334.0,0.4,0,0,1,1,0.27,15,0,0.234,1073,0.17,0.385,0.446,3.33,17227,65.0,0,2.84,641,3003,4413,22.44,27.74,69.86,6,Rising,0.012618296529968454,0.04416403785488959,18,0.056782334384858045,5143.0,1714.3333333333333,-0.8000000000000007,8.34,3.0700000000000003,95.26813880126183,4.84,35.94674193899981,0,Emerging,23.618538324420662,0.1521,5.438289581239119,0.296,0.0,46.91362776025237,45.47424825198486,200.1434631410084,18-21
PL0262,Ryan Munoz,Iran,GK,Manchester United,20,2006-05-06,Left,2031-02-15,5,252,14233,0,5,1014.0,449.0,45.260000000000005,440.0,456.0,7.29,2,65,1,126.0,56.5,85.91,634.0,738.0,1302.0,72.0,1138.0,76.1,140.0,3,384,128.0,158,84,"Calf Injury, Fracture, Ankle Injury",2025-03-23,330.0,0.3,0,0,0,1,1.05,75,0,0.193,9352,0.168,0.533,0.299,12.19,108166,98.6,1,3.2,6088,1689,18567,22.28,28.03,11.22,1,Rising,0.0,0.01984126984126984,5,0.01984126984126984,14233.0,2372.1666666666665,2.5,7.04,1.65,70.23809523809524,32.0,89.2260929591038,0,Emerging,25.807899461400357,0.19029799999999997,21.511526220099775,0.253,4.984616,45.121619047619056,71.5280988539592,193.82138766159386,18-21
PL0263,Robert Blair,Russia,RW,Lyon,20,2006-06-14,Left,2029-02-15,3,268,34007,96,63,1452.0,449.0,48.89,250.0,533.0,7.43,2,37,6,134.0,126.9,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,6,689,114.8,138,23,"Groin Strain, Hip Injury, Back Injury, Fracture, Ankle Injury",2023-03-08,1076.0,0.6,0,0,0,1,1.89,167,0,0.264,11356,0.269,0.387,0.344,7.32,220872,31.3,0,7.88,9453,2598,9051,51.08,64.38,88.32,5,Rising,0.3582089552238806,0.23507462686567165,159,0.5932835820895522,350.58762886597935,531.359375,0.3000000000000007,7.36,3.09,37.68656716417911,16.4,122.73793972219987,0,Emerging,26.03758809710258,0.08263200000000001,18.044705097821648,0.38770000000000004,0.0,39.50471343283582,60.63941436315039,75.853904440929,18-21
PL0264,Joshua Dudley,Uruguay,CDM,Borussia Dortmund,21,2005-07-23,Left,2030-02-15,4,320,40673,98,119,1014.0,449.0,45.260000000000005,291.0,390.0,7.41,3,33,4,106.7,127.1,86.52,246.0,738.0,1302.0,115.0,758.0,72.89,218.0,7,644,92.0,175,21,"Groin Strain, Hamstring Injury, Ligament Damage, Back Injury, Knee Injury, ACL Injury",2024-09-11,523.0,0.7,1,1,1,1,1.76,139,0,0.446,9391,0.329,0.318,0.352,12.75,91268,43.9,0,7.97,5289,4435,5253,35.82,45.16,29.0,2,Rising,0.30625,0.371875,217,0.678125,410.83838383838383,338.94166666666666,2.7,9.4,5.16,56.5625,11.5,114.76045421167316,0,Emerging,26.074818537130085,0.195794,52.017904406968995,0.49319999999999997,0.0,43.8189,100.0,119.00841933731667,18-21
PL0265,James Arnold,Austria,CAM,Al Nassr,23,2003-08-03,Right,2029-02-15,3,319,16365,62,46,1014.0,449.0,45.260000000000005,550.0,219.0,6.91,5,69,5,63.8,51.3,85.39,332.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,865,108.1,160,13,"Muscle Injury, Concussion, Ligament Damage, Back Injury, Shoulder Injury, Fracture, Meniscus Tear",2024-08-14,551.0,0.8,0,0,0,1,2.37,195,0,0.188,7525,0.257,0.415,0.328,3.38,133739,58.1,1,8.67,5194,307,6195,52.96,68.38,57.93,2,Rising,0.19435736677115986,0.14420062695924765,108,0.3385579937304075,259.76190476190476,348.1914893617021,-1.9000000000000004,11.379999999999999,3.97,38.87147335423198,12.011111111111111,127.25531103538967,0,Emerging,29.11631419939576,0.109228,5.672013039029705,0.356,3.122875,38.4022946708464,39.769166893967764,71.16807759608302,22-25
PL0266,Ronald Montgomery,Kosovo,LB,Wolverhampton,22,2004-09-27,Left,2027-02-16,1,199,20752,16,6,1014.0,449.0,45.260000000000005,440.0,456.0,7.25,4,68,6,49.8,104.3,86.56,1064.0,526.0,630.0,115.0,758.0,72.89,218.0,6,621,103.5,180,7,"Groin Strain, Hip Injury, Ligament Damage, Fracture, Ankle Injury, Achilles Injury",2025-06-17,244.0,0.6,0,0,0,1,1.7,94,0,0.432,1867,0.414,0.373,0.214,12.73,23650,69.4,0,9.54,5560,1454,16845,31.29,43.37,54.9,5,Rising,0.08040201005025126,0.03015075376884422,22,0.11055276381909548,1220.7058823529412,2964.5714285714284,-2.8000000000000007,7.98,2.9,52.76381909547739,14.785714285714286,25.061799359877536,0,Emerging,38.60658357302652,0.299808,41.42460902422231,0.5178,0.0,42.18436381909548,97.4290954458812,130.64219206904764,22-25
PL0267,Scott Ray,Ukraine,GK,Crystal Palace,21,2005-01-07,Left,2031-02-15,5,312,33004,1,4,1014.0,449.0,45.260000000000005,440.0,456.0,6.65,3,50,5,104.0,105.8,85.91,634.0,738.0,1302.0,89.0,887.0,80.81,106.0,8,613,76.6,153,22,"Hip Injury, Hamstring Injury, Muscle Injury, Ligament Damage, Knee Injury, ACL Injury",2023-08-11,920.0,0.8,1,1,1,1,1.68,151,0,0.17,3171,0.28,0.463,0.257,13.35,49914,50.8,1,6.27,7490,1785,12019,13.77,15.6,33.65,4,Rising,0.003205128205128205,0.01282051282051282,5,0.016025641025641024,16502.0,6600.8,0.0,9.24,5.28,51.6025641025641,8.511111111111111,55.14557002005651,0,Emerging,13.28976034858388,0.08636,18.296975854061884,0.32210000000000005,1.468173,39.41271282051282,56.591820191349235,266.8430116486989,18-21
PL0268,Michael Williams,England,CM,Bayern Munich,24,2002-08-25,Both,2027-02-16,1,407,21173,69,115,1014.0,449.0,45.260000000000005,257.0,710.0,7.51,6,42,6,67.8,52.0,86.92,374.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,908,113.5,177,78,"Hip Injury, Muscle Injury, Ankle Injury, Knee Injury, Fracture, Meniscus Tear",2024-09-13,521.0,0.8,1,0,0,1,2.49,189,0,0.281,36875,0.379,0.413,0.208,5.65,572243,49.2,1,5.34,4773,2290,18730,71.46,92.43,125.39,5,Rising,0.16953316953316952,0.28255528255528256,184,0.4520884520884521,302.4714285714286,182.52586206896552,-0.1999999999999993,14.14,4.09,53.56265356265356,12.61111111111111,57.236055680947544,0,Prime,29.345088161209087,0.138252,16.694641783852386,0.39690000000000003,15.229375,44.374330712530714,59.04912803204394,61.23976085085664,22-25
PL0269,Darren Roberts,Ecuador,RB,Al Nassr,20,2006-05-15,Right,2030-02-15,4,166,35149,7,45,1014.0,449.0,45.260000000000005,440.0,456.0,7.27,2,77,5,83.0,211.7,79.16,1396.0,874.0,1207.0,115.0,758.0,72.89,218.0,6,359,59.8,141,8,"Muscle Injury, Ligament Damage, Back Injury, Fracture, Meniscus Tear",2023-02-25,1087.0,0.6,0,0,0,1,0.98,59,0,0.274,14693,0.198,0.427,0.374,12.49,84222,0.9,1,6.11,8472,1161,12985,24.95,32.25,96.49,6,Rising,0.04216867469879518,0.2710843373493976,52,0.3132530120481928,4393.625,764.1086956521739,-2.6999999999999993,5.32,2.1799999999999997,64.45783132530121,8.542857142857143,79.93504557736587,0,Emerging,29.258517034068138,0.0024660000000000003,32.83725041916553,0.3447,6.273911,43.72496626506024,86.7583587612784,168.49697982682173,18-21
PL0270,Bobby Hall,Slovakia,CB,Galatasaray,21,2005-04-23,Both,2028-02-16,2,305,23062,22,33,1014.0,449.0,45.260000000000005,440.0,456.0,6.52,3,55,6,101.7,75.6,86.75,1357.0,330.0,819.0,115.0,758.0,72.89,218.0,4,257,64.2,113,21,"Ligament Damage, Calf Injury, Muscle Injury",2025-07-13,218.0,0.4,0,0,0,0,0.7,40,0,0.049,4767,0.183,0.544,0.273,12.48,81205,49.7,1,6.34,9315,2930,9711,23.91,28.1,67.07,5,Rising,0.07213114754098361,0.10819672131147541,55,0.18032786885245902,1002.695652173913,678.2941176470588,-1.5,9.1,1.5,86.88524590163934,12.84,38.30154187885407,0,Emerging,17.524048515265584,0.024353000000000003,5.179380064291856,0.22910000000000003,2.593248,45.73524918032786,47.636694686601714,183.6019637909589,18-21
PL0271,Brian Ramirez,Italy,GK,Al Hilal,22,2004-07-03,Both,2028-02-16,2,256,14267,1,4,1014.0,449.0,45.260000000000005,440.0,456.0,7.4,4,26,6,64.0,55.7,85.91,634.0,738.0,1302.0,135.0,902.0,81.82,292.0,2,156,78.0,84,72,"Calf Injury, Knee Injury",2023-04-04,1049.0,0.2,1,0,0,0,0.43,37,0,0.411,3500,0.308,0.313,0.379,13.52,30843,46.8,0,8.74,4249,2951,6691,24.33,29.99,56.14,4,Rising,0.00390625,0.015625,5,0.01953125,7133.5,2853.4,1.4000000000000004,9.120000000000001,0.8300000000000001,85.546875,26.0,38.97434186166957,0,Emerging,23.263460748047677,0.19234799999999996,45.3473023636472,0.48160000000000003,0.0,49.49657500000001,100.0,195.4069285432294,22-25
PL0272,Mark Diaz,Slovakia,RW,Wolverhampton,22,2004-03-16,Both,2029-02-15,3,233,18477,131,52,832.0,313.0,46.41,382.0,312.0,7.78,4,61,8,58.2,79.3,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,167,41.8,58,8,"Ligament Damage, Back Injury, Hip Injury",2023-09-28,872.0,0.4,0,0,0,0,0.46,23,0,0.486,4652,0.427,0.343,0.23,14.89,82882,81.4,0,2.27,4243,3889,1218,88.4,119.19,159.44,5,Rising,0.5622317596566524,0.22317596566523606,183,0.7854077253218884,139.97727272727272,348.62264150943395,-4.1,8.66,1.26,90.12875536480686,8.36,212.4125660031807,0,Emerging,34.830316742081436,0.395604,61.11451572597187,0.4766,0.0,51.830951072961376,100.0,57.97645533888297,22-25
PL0273,Jacob Clark,Germany,RB,Monaco,26,2000-08-08,Left,2030-02-15,4,359,25035,15,31,1014.0,449.0,45.260000000000005,440.0,456.0,7.16,8,50,8,44.9,69.7,86.82,971.0,627.0,1243.0,115.0,758.0,72.89,218.0,10,691,69.1,127,12,"Groin Strain, Hip Injury, Hamstring Injury, Ankle Injury, Shoulder Injury, Calf Injury, Meniscus Tear",2023-04-04,1049.0,1.0,0,1,0,1,1.89,150,0,0.266,2555,0.214,0.467,0.319,13.61,16766,47.7,1,2.81,6559,515,7330,44.15,51.91,107.33,5,Stable,0.04178272980501393,0.08635097493036212,46,0.12813370473537605,1564.6875,782.34375,-3.0,15.18,3.8899999999999997,58.21727019498607,6.281818181818181,141.44818686335483,1,Prime,0.0,0.12688200000000002,28.40527972379271,0.3053,1.1931850000000002,43.93005403899721,76.79294660518767,97.29801559024853,26-29
PL0274,Derek Zuniga,Spain,LW,Tottenham,20,2006-10-17,Right,2028-02-16,2,444,32749,130,53,1227.0,706.0,50.14,493.0,610.0,6.68,2,32,6,222.0,73.8,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,0,0,0.0,0,0,None,2023-03-10,571.0,0.0,0,0,0,0,0.0,0,0,0.023,10167,0.062,0.591,0.347,11.0,139972,24.7,1,6.71,8431,4401,8675,47.83,54.91,107.28,5,Rising,0.2927927927927928,0.11936936936936937,183,0.41216216216216217,249.99236641221373,606.4629629629629,0.8000000000000007,10.88,0.0,100.0,0.0,76.61910280491803,0,Emerging,14.802425256115406,0.005680999999999999,2.3344312056559304,0.17670000000000002,6.008697,49.2494,48.126346808483895,100.85889821830843,18-21
PL0275,Matthew Lynch,Croatia,RB,Monaco,23,2003-09-09,Left,2027-02-16,1,297,13609,23,53,1014.0,449.0,45.260000000000005,440.0,456.0,6.43,5,63,6,59.4,45.8,87.57,1350.0,971.0,852.0,115.0,758.0,72.89,218.0,4,274,68.5,145,18,"ACL Injury, Back Injury, Shoulder Injury, Groin Strain",2025-12-16,62.0,0.4,0,0,1,1,0.75,58,0,0.287,2910,0.315,0.38,0.305,14.02,33205,78.6,0,5.49,4435,4718,13770,29.09,36.85,32.77,3,Rising,0.07744107744107744,0.17845117845117844,76,0.2558922558922559,567.0416666666666,252.0185185185185,-2.3000000000000007,10.940000000000001,3.55,80.47138047138047,13.7,23.29970416678931,0,Emerging,26.675833619800628,0.22558199999999995,32.09436399612701,0.3882,0.0,44.77867609427609,83.43088404132857,148.81580622890027,22-25
PL0276,Christopher Daniel,Austria,RB,RB Leipzig,23,2003-11-16,Both,2028-02-16,2,360,19689,3,44,1014.0,449.0,45.260000000000005,440.0,456.0,7.6,5,62,0,72.0,54.7,86.68,859.0,441.0,1748.0,115.0,758.0,72.89,218.0,14,1496,106.9,178,10,"Hip Injury, Muscle Injury, Shoulder Injury, Fracture, Calf Injury, Ankle Injury, Achilles Injury",2024-08-15,550.0,1.4,0,0,0,1,4.1,241,0,0.49,8568,0.405,0.36,0.236,13.65,134250,35.4,0,5.11,8407,1000,5878,29.56,35.37,70.09,4,Rising,0.008333333333333333,0.12222222222222222,47,0.13055555555555556,4922.25,437.53333333333336,3.8,12.2,6.8999999999999995,33.05555555555556,7.126666666666667,47.35230355244359,0,Emerging,19.654939106901214,0.17346,60.5704294124184,0.49660000000000004,0.0,40.44431111111112,100.0,132.34394997091334,22-25
PL0277,Christopher Gray,Netherlands,GK,Al Ahli,18,2008-06-18,Left,2031-02-15,5,233,33482,0,1,1014.0,449.0,45.260000000000005,440.0,456.0,7.44,1,12,6,233.0,143.7,85.91,634.0,738.0,1302.0,112.0,1040.0,73.02,146.0,3,368,122.7,163,99,"Calf Injury, Back Injury, Hamstring Injury",2024-06-15,611.0,0.3,0,1,0,0,1.01,72,0,0.339,4488,0.336,0.461,0.202,10.85,80548,80.1,1,4.96,1844,4384,7690,17.44,20.43,37.01,4,Rising,0.0,0.004291845493562232,1,0.004291845493562232,33482.0,16741.0,2.8,5.66,1.6099999999999999,69.09871244635193,30.675,69.84304583513331,0,Emerging,17.144495412844027,0.271539,30.93098031602576,0.39380000000000004,2.0689680000000004,45.49934248927039,85.92614171867385,246.74263822814743,18-21
PL0278,William Bowman,Japan,RW,Newcastle,24,2002-12-08,Right,2031-02-15,5,452,32055,79,133,730.0,668.0,42.38,445.0,329.0,7.25,6,35,5,75.3,70.9,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,2,184,92.0,125,59,"Meniscus Tear, Muscle Injury",2024-01-05,773.0,0.2,0,0,0,1,0.5,41,0,0.166,20770,0.172,0.421,0.407,4.77,404492,39.4,1,6.99,2219,3947,12896,92.12,111.42,233.65,5,Rising,0.1747787610619469,0.2942477876106195,212,0.4690265486725664,400.6875,239.21641791044777,1.5,15.04,0.9,90.929203539823,30.666666666666668,368.9186572438349,0,Prime,20.950933564915324,0.065404,7.871730508813104,0.3037,8.74417,50.8012407079646,55.40821611720196,54.55459698020253,22-25
PL0279,Justin Cohen,Japan,ST,Monaco,20,2006-06-24,Right,2030-02-15,4,237,24900,46,139,463.0,411.0,46.55,670.0,400.0,7.63,2,66,3,118.5,105.1,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,389,97.2,153,10,"Groin Strain, Fracture, Concussion",2024-09-20,514.0,0.4,0,0,0,1,1.07,56,0,0.248,45069,0.228,0.38,0.392,10.66,886841,27.8,0,9.31,5610,3053,3453,57.45,67.46,18.61,1,Rising,0.1940928270042194,0.5864978902953587,185,0.7805907172995781,529.7872340425532,177.85714285714286,0.40000000000000036,6.74,1.87,76.37130801687763,19.44,184.05885244167013,0,Emerging,17.423846823324613,0.068944,28.329601162793313,0.38470000000000004,0.0,47.91166160337553,82.71023254587773,81.97033636163478,18-21
PL0280,Ryan Parsons,Mexico,CAM,Tottenham,19,2007-11-05,Both,2030-02-15,4,270,31319,74,102,1014.0,449.0,45.260000000000005,561.0,313.0,7.81,1,30,3,270.0,116.0,87.85,539.0,738.0,1302.0,115.0,758.0,72.89,218.0,5,530,106.0,167,18,"Hamstring Injury, Concussion, Ligament Damage, ACL Injury, Ankle Injury",2024-09-21,513.0,0.5,0,1,1,1,1.45,92,0,0.285,17644,0.3,0.501,0.199,14.54,180907,93.8,1,7.37,2250,4407,19962,44.3,55.88,146.43,5,Rising,0.2740740740740741,0.37777777777777777,176,0.6518518518518519,417.58666666666664,304.06796116504853,4.0,6.4,4.45,65.92592592592592,17.666666666666668,141.92875827965162,0,Emerging,26.13995485327315,0.26732999999999996,40.519915037663615,0.37749999999999995,8.839644,46.46018518518518,95.109965149088,102.56111519908428,18-21
PL0281,Daryl Johnson,Ivory Coast,LW,Villarreal,29,1997-06-28,Both,2027-02-16,1,406,38960,47,25,466.0,616.0,52.34,681.0,544.0,6.53,10,63,4,40.6,96.0,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,287,71.8,173,18,"Back Injury, Shoulder Injury, Hip Injury, Muscle Injury",2025-05-06,286.0,0.4,0,0,0,0,0.79,51,0,0.0,46215,0.058,0.595,0.346,9.64,348720,94.6,1,5.73,2309,3673,13962,55.97,72.1,41.13,1,Stable,0.11576354679802955,0.06157635467980296,72,0.17733990147783252,811.6666666666666,1498.4615384615386,-0.3000000000000007,18.119999999999997,1.59,87.4384236453202,14.36,44.82930361688545,0,Experienced,0.0,0.0,0.0,0.15570000000000003,27.497925,47.54308472906404,40.59154236453202,83.45284312631918,26-29
PL0282,Ethan Adams,Netherlands,CDM,Real Sociedad,30,1996-01-24,Left,2028-02-16,2,455,20164,87,102,1014.0,449.0,45.260000000000005,515.0,746.0,7.74,10,17,4,45.5,44.3,80.31,692.0,738.0,1302.0,115.0,758.0,72.89,218.0,21,2103,100.1,177,11,"Groin Strain, Hip Injury, Muscle Injury, Concussion, Hamstring Injury, Ligament Damage, Meniscus Tear, Back Injury, Knee Injury, ACL Injury, Calf Injury, Ankle Injury",2025-05-28,264.0,2.1,1,1,1,1,5.76,514,0,0.431,10448,0.343,0.316,0.341,11.09,86251,75.2,0,8.38,7584,1635,4564,31.58,34.83,6.24,1,Stable,0.1912087912087912,0.22417582417582418,189,0.4153846153846154,229.13636363636363,195.76699029126215,4.3,19.1,10.0,0.0,4.55,50.58815108884197,0,Experienced,0.0,0.324112,44.23342685725566,0.4959,0.0,35.7718,84.23604028588349,109.79680785758134,30-33
PL0283,Daniel Hahn,Scotland,LW,Nice,26,2000-05-11,Left,2031-02-15,5,373,42245,215,123,481.0,572.0,42.99,723.0,600.0,7.17,8,25,1,46.6,113.3,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,11,1139,103.5,171,34,"Groin Strain, Hip Injury, Ankle Injury, Concussion, Hamstring Injury, Ligament Damage, Muscle Injury, ACL Injury, Meniscus Tear",2024-01-07,771.0,1.1,0,1,1,1,3.12,253,0,0.379,57189,0.387,0.426,0.187,9.52,354410,95.9,1,2.08,295,1180,12630,78.57,87.9,123.01,4,Stable,0.5764075067024129,0.3297587131367292,338,0.9061662198391421,195.5787037037037,340.68548387096774,6.5,15.46,7.32,32.171581769437,8.625,314.65413482032244,1,Prime,0.0,0.363461,39.52339301831593,0.4033,24.362514,39.012916353887405,84.15154770441758,49.02967997220989,26-29
PL0284,Shawn Edwards,Central African Republic,CAM,Manchester United,21,2005-06-28,Right,2031-02-15,5,254,24801,84,116,1014.0,449.0,45.260000000000005,519.0,314.0,7.48,3,28,3,84.7,97.6,82.2,622.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,417,104.2,130,49,"Groin Strain, Calf Injury, Back Injury, Hip Injury",2025-07-29,202.0,0.4,0,0,0,0,1.14,87,0,0.171,20672,0.133,0.444,0.423,10.16,181308,99.7,1,5.7,9426,3184,11448,74.21,90.06,147.85,6,Rising,0.33070866141732286,0.4566929133858268,200,0.7874015748031497,291.77647058823527,211.97435897435898,4.2,8.08,1.94,65.74803149606299,20.84,297.1933733615391,0,Emerging,21.358307505727005,0.170487,17.26342319606479,0.2765,9.178368,45.238606299212606,64.63443794370349,60.14972250925755,18-21
PL0285,Matthew Foster,Japan,LB,Galatasaray,19,2007-08-28,Both,2031-02-15,5,397,20384,18,11,1014.0,449.0,45.260000000000005,440.0,456.0,7.47,1,72,3,397.0,51.3,79.04,1075.0,957.0,1920.0,115.0,758.0,72.89,218.0,3,222,74.0,110,7,"Shoulder Injury, Ankle Injury, Achilles Injury",2024-12-06,437.0,0.3,0,0,0,0,0.61,52,0,0.254,4908,0.358,0.444,0.197,3.45,26479,18.2,1,6.04,9265,1643,2346,27.18,34.48,55.67,4,Rising,0.04534005037783375,0.027707808564231738,29,0.07304785894206549,1072.842105263158,1698.6666666666667,-0.1999999999999993,8.940000000000001,1.21,86.90176322418137,18.5,108.84942579122267,0,Emerging,26.857983811626184,0.046228,7.447520815495072,0.38060000000000005,2.179152,49.80955264483628,53.656057545660744,176.75497744796408,18-21
PL0286,Thomas Ellis,Ivory Coast,CM,Nice,24,2002-11-22,Right,2029-02-15,3,313,27421,47,108,1014.0,449.0,45.260000000000005,319.0,655.0,7.35,6,14,2,52.2,87.6,90.24,464.0,738.0,1302.0,115.0,758.0,72.89,218.0,12,1014,84.5,145,29,"Hamstring Injury, Muscle Injury, Ligament Damage, Back Injury, Shoulder Injury, Calf Injury, Achilles Injury",2023-10-10,860.0,1.2,0,1,0,0,2.78,163,0,0.36,4917,0.414,0.468,0.118,2.67,70512,84.1,1,5.2,3831,913,4465,52.34,67.99,169.33,6,Rising,0.1501597444089457,0.3450479233226837,155,0.4952076677316294,571.2708333333334,251.56880733944953,6.6,12.26,5.18,47.92332268370607,6.5,125.76553964486963,0,Prime,29.900649598777207,0.30276,8.170831722532423,0.4266,2.3011559999999998,42.28986453674122,43.04117985216924,79.28358555819501,22-25
PL0287,Derek Wright,Burkina Faso,CDM,Real Madrid,22,2004-11-23,Right,2027-02-16,1,255,33297,46,23,1014.0,449.0,45.260000000000005,600.0,426.0,7.57,4,49,2,63.8,130.6,84.82,571.0,738.0,1302.0,115.0,758.0,72.89,218.0,3,208,69.3,124,41,"Groin Strain, Fracture, Concussion",2025-06-18,243.0,0.3,0,0,0,1,0.57,43,0,0.437,10365,0.361,0.294,0.345,6.05,104668,89.4,0,7.9,7536,3106,1078,80.04,93.75,186.05,5,Rising,0.1803921568627451,0.09019607843137255,69,0.27058823529411763,708.4468085106383,1387.375,3.0999999999999996,9.1,1.17,83.13725490196079,17.325,64.10822693399163,0,Emerging,17.128935532233875,0.3906780000000001,24.44579455971927,0.5033000000000001,0.0,49.73405098039216,79.19571732977498,61.369756885972556,22-25
PL0288,Justin Baker,Netherlands,LW,Al Ittihad,19,2007-01-11,Right,2027-02-16,1,460,36071,108,85,1300.0,501.0,38.09,331.0,300.0,7.49,1,59,4,460.0,78.4,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,788,98.5,180,13,"Hamstring Injury, Muscle Injury, Ligament Damage, ACL Injury, Meniscus Tear, Achilles Injury",2024-08-07,558.0,0.8,0,1,1,1,2.16,181,0,0.383,33410,0.272,0.4,0.329,8.14,253659,56.1,0,6.65,1499,1333,4172,52.08,64.91,109.56,6,Rising,0.23478260869565218,0.18478260869565216,193,0.41956521739130437,330.92660550458714,419.43023255813955,0.09999999999999964,10.2,5.76,60.65217391304348,10.944444444444445,41.71359893456127,0,Emerging,24.63517665130568,0.214863,32.47512664980175,0.4213,0.0,44.9730347826087,79.67920736600698,84.72689295894631,18-21
